value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
13.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.033,0.967,,,0.09379492123842129,0.9062050787615786,,
12.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.072,0.928,,,0.1904899722589793,0.8095100277410207,,
14.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.117,0.883,,,0.28666941914374044,0.7133305808562596,,
15.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.171,0.829,,,0.3848480826807543,0.6151519173192457,,
14.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.237,0.763,,,0.4850889520589579,0.514911047941042,,
17.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.318,0.682,,,0.5857825898093685,0.4142174101906315,,
18.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.42,0.58,,,0.6871357789040056,0.3128642210959944,,
22.100000000000023,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.554,0.446,,,0.7902415026547102,0.20975849734528976,,
34.10000000000002,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.736,0.264,,,0.8942414378540847,0.10575856214591531,,
43.10000000000002,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.829,0.171,,,0.936320348748074,0.06367965125192603,,
54.10000000000002,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.938,0.062,,,0.9786714945313987,0.02132850546860132,,
11.94,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.1,0.9,,,0.1160182004585442,0.8839817995414558,,
9.28,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.2,0.8,,,0.22797883352191167,0.7720211664780883,,
6.94,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.3,0.7,,,0.33609110216064964,0.6639088978393504,,
4.87,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.4,0.6,,,0.440550070686566,0.559449929313434,,
3.02,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.5,0.5,,,0.5415378393313999,0.4584621606686002,,
1.35,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.6,0.4,,,0.639224603644534,0.3607753963554659,,
-0.17,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.7,0.3,,,0.7337696116751393,0.2662303883248607,,
-1.55,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.8,0.2,,,0.8253220302625853,0.17467796973741465,,
-2.82,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.9,0.1,,,0.9140217303475822,0.08597826965241778,,
19.47,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.1,0.9,,,0.11776251972543945,0.8822374802745605,,
14.57,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.2,0.8,,,0.2309666509035533,0.7690333490964467,,
10.72,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.3,0.7,,,0.33987203960389717,0.6601279603961029,,
7.57,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.4,0.6,,,0.44471898005035215,0.5552810199496478,,
4.94,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.5,0.5,,,0.5457301845480734,0.45426981545192663,,
2.68,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.6,0.4,,,0.6431123626461065,0.3568876373538935,,
0.71,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.7,0.3,,,0.7370576330999222,0.2629423669000777,,
-1.04,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.8,0.2,,,0.8277447889291919,0.17225521107080816,,
-2.59,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.9,0.1,,,0.9153404330986674,0.08465956690133267,,
23.53,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.1,0.9,,,0.11909970668008885,0.8809002933199112,,
17.13,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.2,0.8,,,0.23324941838848723,0.7667505816115128,,
12.41,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.3,0.7,,,0.34275144863343515,0.6572485513665649,,
8.72,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.4,0.6,,,0.4478839842977032,0.5521160157022967,,
5.72,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.5,0.5,,,0.5489034453888152,0.4510965546111848,,
3.2,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.6,0.4,,,0.6460465731432415,0.35395342685675846,,
1.04,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.7,0.3,,,0.7395322822805241,0.2604677177194759,,
-0.84,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.8,0.2,,,0.8295633079120539,0.1704366920879461,,
-2.51,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.9,0.1,,,0.9163276731819274,0.08367232681807263,,
14.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.022,0.978,,,0.019775249079757827,0.9802247509202422,,
13.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.044,0.956,,,0.039640672620549995,0.9603593273794501,,
11.42,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.1,0.9,,,0.09061834978865965,0.9093816502113403,,
11.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.109,0.891,,,0.09886675460055831,0.9011332453994417,,
8.42,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.2,0.8,,,0.1831458218419747,0.8168541781580253,,
9.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.217,0.783,,,0.19906970204736074,0.8009302979526393,,
6.01,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.3,0.7,,,0.2776433897348301,0.7223566102651698,,
7.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.322,0.678,,,0.29870350475583507,0.7012964952441649,,
3.44,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.4,0.6,,,0.37417465148181384,0.6258253485181862,,
4.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.425,0.575,,,0.3986329458199095,0.6013670541800904,,
1.46,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,,0.47280597227538884,0.5271940277246112,,
2.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.525,0.475,,,0.4977999895609013,0.5022000104390987,,
-0.0395,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,,0.5736066366424166,0.4263933633575835,,
1.650000000000034,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.624,0.376,,,0.5981295672083375,0.40187043279166246,,
-1.54,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.7,0.3,,,0.6766490107521236,0.3233509892478765,,
-0.3499999999999659,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.721,0.279,,,0.6985797338601024,0.3014202661398976,,
-3.0,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.8,0.2,,,0.7820087156745518,0.2179912843254483,,
-0.3499999999999659,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.816,0.184,,,0.7990865493189867,0.20091345068101332,,
-4.47,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.9,0.1,,,0.8897648124612263,0.11023518753877362,,
-2.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.909,0.091,,,0.8995832008625946,0.10041679913740546,,
-3.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.982,0.018,,,0.9799708868900083,0.020029113109991677,,
9.75,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.006,0.994,,,0.018272689249523605,0.9817273107504764,,
-3.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.03,0.97,,,0.08706362793539568,0.9129363720646044,,
-8.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.065,0.935,,,0.17652254798333925,0.8234774520166608,,
-7.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.106,0.894,,,0.26772516091095283,0.7322748390890472,,
-8.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.155,0.845,,,0.3612737908049429,0.6387262091950571,,
-8.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.216,0.784,,,0.45932535648430856,0.5406746435156914,,
-8.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.293,0.707,,,0.560998069251234,0.43900193074876603,,
-8.25,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.392,0.608,,,0.6653345604060126,0.3346654395939873,,
-8.25,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.525,0.475,,,0.7731449304080419,0.22685506959195817,,
-8.25,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.713,0.287,,,0.8845325778819019,0.11546742211809805,,
-8.25,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.931,0.069,,,0.9765286711191864,0.023471328880813623,,
-1.0,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.026,0.01,0.964,,0.054118775830776185,0.03109041854241936,0.9147908056268045,
-10.9,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.034,0.116,0.85,,0.05716398093019395,0.29130872349537484,0.6515272955744312,
-0.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.05,0.01,0.94,,0.1013205824375005,0.030267714275220996,0.8684117032872786,
-8.0,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.05,0.05,0.9,,0.09345907016846518,0.13959613951251573,0.7669447903190191,
-10.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.053,0.247,0.7,,0.07151873185064661,0.4978434997817158,0.43063776836763756,
-1.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.01,0.89,,0.19205354658599208,0.028686283348170694,0.7792601700658371,
-4.0,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.02,0.88,,0.18830061162381717,0.05625144440908384,0.755447943967099,
-10.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.1,0.8,,0.16284350025705546,0.243232935440231,0.5939235643027135,
-9.8,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.2,0.7,,0.13930243492894684,0.416141142977814,0.4445564220932392,
-10.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.3,0.6,,0.12170801818777884,0.5453714483604729,0.33292053345174827,
-10.5,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.4,0.5,,0.10805967808443613,0.6456179746004941,0.2463223473150698,
-11.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.6,0.3,,0.0882638561560599,0.7910175153035959,0.12071862854034413,
-11.2,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.7,0.2,,0.08085756889099499,0.8454164066732964,0.07372602443570858,
-10.2,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.8,0.1,,0.07459799446843532,0.8913927368974244,0.03400926863414035,
-4.45,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.125,0.025,0.85,,0.22733183074537927,0.0679113239692287,0.7047568452853921,
-8.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.125,0.075,0.8,,0.20772918324944056,0.18616614948194324,0.6061046672686162,
-9.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.15,0.15,0.7,,0.2163941641074811,0.3232194571162642,0.4603863787762547,
-9.2,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.15,0.2,0.65,,0.20132403762841297,0.40094640207511556,0.3977295602964715,
-8.9,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.16,0.14,0.7,,0.23247606328652057,0.30383531306481754,0.46368862364866187,
-8.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.18,0.12,0.7,,0.26534204527580485,0.2642206554811609,0.47043729924303423,
-8.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.18,0.8,0.02,,0.1300534277063954,0.8633586353402279,0.0065879369533766875,
-1.1,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.01,0.79,,0.34776677800111955,0.025972278331120716,0.6262609436677596,
-7.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.1,0.7,,0.29917884127021444,0.22343583768738198,0.4773853210424036,
-8.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.15,0.65,,0.27762952429143406,0.3110132307323452,0.4113572449762208,
-9.2,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.2,0.6,,0.25897594970575805,0.3868221965010479,0.35420185379319413,
-9.6,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.475,0.325,,0.1890973079786814,0.6708121381779241,0.14009055384339456,
-9.9,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.5,0.3,,0.18456986357008148,0.6892118758054143,0.12621826062450434,
-10.7,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.6,0.2,,0.1684385658522651,0.7547701949832167,0.0767912391645182,
-9.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.2,0.7,0.1,,0.15490036489971912,0.8097900523230255,0.03530958277725538,
-8.3,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.22,0.18,0.6,,0.2885627106282232,0.3526484549918294,0.35878883437994746,
-3.8,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","InChI=1S/CH4O/c1-2/h2H,1H3",,0.235,0.035,0.73,,0.37897996823486996,0.08430792284762054,0.5367121089175095,
