value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3
37.03,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.2,0.6,
36.48,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.3,0.5,
36.3,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.4,0.4,
36.23,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.5,0.3,
35.98,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.6,0.2,
36.55,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.2,0.7,0.1,
38.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.1,0.6,
37.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.2,0.5,
37.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.3,0.4,
37.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.4,0.3,
37.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.5,0.2,
38.43,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.3,0.6,0.1,
38.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.4,0.1,0.5,
38.33,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.4,0.2,0.4,
38.38,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.4,0.3,0.3,
38.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.4,0.4,0.2,
39.23,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.4,0.5,0.1,
39.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.5,0.1,0.4,
39.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.5,0.2,0.3,
39.25,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.5,0.3,0.2,
39.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.5,0.4,0.1,
39.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.6,0.1,0.3,
40.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.6,0.2,0.2,
40.05,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.6,0.3,0.1,
39.73,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.7,0.1,0.2,
39.95,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.7,0.2,0.1,
40.45,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,0.8,0.1,0.1,
23.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.2,0.7,
22.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.3,0.6,
23.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.4,0.5,
23.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.5,0.4,
25.05,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.6,0.3,
26.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.7,0.2,
30.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.1,0.8,0.1,
22.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.1,0.7,
23.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.2,0.6,
24.3,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.3,0.5,
24.55,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.4,0.4,
25.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.5,0.3,
27.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.6,0.2,
30.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.2,0.7,0.1,
24.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.1,0.6,
24.5,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.2,0.5,
24.95,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.3,0.4,
26.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.4,0.3,
28.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.5,0.2,
32.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.3,0.6,0.1,
24.25,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.4,0.1,0.5,
24.95,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.4,0.2,0.4,
26.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.4,0.3,0.3,
28.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.4,0.4,0.2,
32.25,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.4,0.5,0.1,
24.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.5,0.1,0.4,
25.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.5,0.2,0.3,
27.95,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.5,0.3,0.2,
32.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.5,0.4,0.1,
26.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.6,0.1,0.3,
28.45,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.6,0.2,0.2,
31.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.6,0.3,0.1,
27.55,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.7,0.1,0.2,
31.45,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.7,0.2,0.1,
30.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,0.8,0.1,0.1,
36.15,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.1,0.9,,
37.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.2,0.8,,
39.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.3,0.7,,
41.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.4,0.6,,
42.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.5,0.5,,
43.05,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.6,0.4,,
42.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.7,0.3,,
42.05,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.8,0.2,,
41.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",,,0.9,0.1,,
50.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.1,0.5,0.4,
48.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.1,0.6,0.3,
47.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.1,0.7,0.2,
46.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.1,0.8,0.1,
49.3,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.2,0.4,0.4,
48.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.2,0.5,0.3,
47.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.2,0.6,0.2,
46.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.2,0.7,0.1,
48.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.3,0.3,0.4,
47.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.3,0.4,0.3,
47.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.3,0.5,0.2,
45.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.3,0.6,0.1,
48.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.4,0.2,0.4,
47.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.4,0.3,0.3,
46.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.4,0.4,0.2,
4.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.4,0.5,0.1,
47.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.5,0.1,0.4,
47.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.5,0.2,0.3,
45.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.5,0.3,0.2,
44.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.5,0.4,0.1,
46.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.6,0.1,0.3,
44.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.6,0.2,0.2,
44.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.6,0.3,0.1,
44.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.7,0.1,0.2,
